"state1","state2","jaccard"
"New Hampshire","Iowa",0.304388174466393
"New Jersey","Iowa",0.3072642353175
"New Mexico","Iowa",0.145092460881935
"New York","Iowa",0.268640023859231
"North Carolina","Iowa",0.238972555615014
"North Dakota","Iowa",0.246561690253139
"Ohio","Iowa",0.341593416869272
"Oklahoma","Iowa",0.302135605088108
"Oregon","Iowa",0.128598517496983
"Pennsylvania","Iowa",0.30733543417367
"Rhode Island","Iowa",0.31284046692607
"South Carolina","Iowa",0.231882559702264
"South Dakota","Iowa",0.318107961725943
"Tennessee","Iowa",0.308951303293595
"Texas","Iowa",0.158584462261543
"Utah","Iowa",0.151279873832343
"Vermont","Iowa",0.314802182810368
"Virginia","Iowa",0.28719512195122
"Washington","Iowa",0.136028149673876
"West Virginia","Iowa",0.347249065842031
"Wisconsin","Iowa",0.400954653937947
"Wyoming","Iowa",0.143782783091638
"Alabama","Kansas",0.262402659900254
"Alaska","Kansas",0.056364712847839
"Arizona","Kansas",0.129503002001334
"Arkansas","Kansas",0.382708585247884
"California","Kansas",0.0787672764682202
"Colorado","Kansas",0.217355793772333
"Connecticut","Kansas",0.271055818562149
"Delaware","Kansas",0.331066787549109
"Florida","Kansas",0.164928382700598
"Georgia","Kansas",0.261072261072261
"Hawaii","Kansas",0.0397103198551599
"Idaho","Kansas",0.144867656552615
"Illinois","Kansas",0.373270440251572
"Indiana","Kansas",0.350647848218417
"Iowa","Kansas",0.422521808088818
"Kentucky","Kansas",0.36033724340176
"Louisiana","Kansas",0.287253765932793
"Maine","Kansas",0.20996280852023
"Maryland","Kansas",0.287015115643781
"Massachusetts","Kansas",0.22871087176035
"Michigan","Kansas",0.277202824257665
"Minnesota","Kansas",0.294371826725721
"Mississippi","Kansas",0.28875236294896
"Missouri","Kansas",0.443047523258738
"Montana","Kansas",0.157100511991377
"Nebraska","Kansas",0.452357881136951
"Nevada","Kansas",0.115297092288243
"New Hampshire","Kansas",0.230063251891356
"New Jersey","Kansas",0.2751975332434
"New Mexico","Kansas",0.1821875
"New York","Kansas",0.226255380200861
"North Carolina","Kansas",0.236880078985342
"North Dakota","Kansas",0.22305909617613
"Ohio","Kansas",0.300811541929666
"Oklahoma","Kansas",0.452559462254395
"Oregon","Kansas",0.11512740201473
"Pennsylvania","Kansas",0.26327303323517
"Rhode Island","Kansas",0.266964285714286
"South Carolina","Kansas",0.262232979059244
"South Dakota","Kansas",0.300440528634361
"Tennessee","Kansas",0.316932713679531
"Texas","Kansas",0.21523083145548
"Utah","Kansas",0.156794003868472
"Vermont","Kansas",0.232821598729486
"Virginia","Kansas",0.277495915383954
"Washington","Kansas",0.117020384195957
"West Virginia","Kansas",0.295977364989544
"Wisconsin","Kansas",0.307408578353883
"Wyoming","Kansas",0.136853284782279
"Alabama","Kentucky",0.417059984553334
"Alaska","Kentucky",0.0634843946275002
"Arizona","Kentucky",0.0947678083631015
"Arkansas","Kentucky",0.469724970105446
"California","Kentucky",0.080046164626355
"Colorado","Kentucky",0.148749487494875
"Connecticut","Kentucky",0.388832280415733
"Delaware","Kentucky",0.402420185375901
"Florida","Kentucky",0.211822976971568
"Georgia","Kentucky",0.414205472005798
"Hawaii","Kentucky",0.0405563120015561
"Idaho","Kentucky",0.117551020408163
"Illinois","Kentucky",0.481994730164926
"Indiana","Kentucky",0.47766323024055
"Iowa","Kentucky",0.362504622211266
"Kansas","Kentucky",0.36033724340176
"Louisiana","Kentucky",0.339764419171405
"Maine","Kentucky",0.28441194149469
"Maryland","Kentucky",0.454357962697274
"Massachusetts","Kentucky",0.340967534554806
"Michigan","Kentucky",0.373271061613077
"Minnesota","Kentucky",0.320597070972587
"Mississippi","Kentucky",0.378128977513789
"Missouri","Kentucky",0.513558754603281
"Montana","Kentucky",0.113394533694972
"Nebraska","Kentucky",0.295672514619883
"Nevada","Kentucky",0.0761716822890972
"New Hampshire","Kentucky",0.320026393929396
"New Jersey","Kentucky",0.418820042604427
"New Mexico","Kentucky",0.113653320069634
"New York","Kentucky",0.349683321604504
"North Carolina","Kentucky",0.405262755297177
"North Dakota","Kentucky",0.134195634599838
"Ohio","Kentucky",0.479878103432822
"Oklahoma","Kentucky",0.363282848956201
"Oregon","Kentucky",0.117884094072826
"Pennsylvania","Kentucky",0.426938162396729
"Rhode Island","Kentucky",0.324709411323585
"South Carolina","Kentucky",0.38432799134795
"South Dakota","Kentucky",0.185495991983968
"Tennessee","Kentucky",0.551564905079528
"Texas","Kentucky",0.221183306920232
"Utah","Kentucky",0.110221968181385
"Vermont","Kentucky",0.329685230024213
"Virginia","Kentucky",0.462574462574463
"Washington","Kentucky",0.122276470159586
"West Virginia","Kentucky",0.485230081205131
"Wisconsin","Kentucky",0.367204453250307
"Wyoming","Kentucky",0.0849569551427277
"Alabama","Louisiana",0.450219876868953
"Alaska","Louisiana",0.0382906306135955
"Arizona","Louisiana",0.104380440167009
"Arkansas","Louisiana",0.429358186824825
"California","Louisiana",0.077768629065459
"Colorado","Louisiana",0.118442098528471
"Connecticut","Louisiana",0.247913418325232
"Delaware","Louisiana",0.301640522093162
"Florida","Louisiana",0.345754953150705
"Georgia","Louisiana",0.424810311728677
"Hawaii","Louisiana",0.0671798460461861
"Idaho","Louisiana",0.0761201378631216
"Illinois","Louisiana",0.307745385544247
"Indiana","Louisiana",0.277767441860465
"Iowa","Louisiana",0.229791504069573
"Kansas","Louisiana",0.287253765932793
"Kentucky","Louisiana",0.339764419171405
"Maine","Louisiana",0.173175650898423
"Maryland","Louisiana",0.32322902197892
"Massachusetts","Louisiana",0.227567408280536
"Michigan","Louisiana",0.218745010378413
"Minnesota","Louisiana",0.192206469139995
"Mississippi","Louisiana",0.52882235058352
"Missouri","Louisiana",0.351737220447284
"Montana","Louisiana",0.0747880500605571
"Nebraska","Louisiana",0.22076200993926
"Nevada","Louisiana",0.0728509463722398
"New Hampshire","Louisiana",0.188864628820961
"New Jersey","Louisiana",0.299490229396771
"New Mexico","Louisiana",0.109731876861966
"New York","Louisiana",0.228042056673933
"North Carolina","Louisiana",0.357729593724562
"North Dakota","Louisiana",0.0986910994764398
"Ohio","Louisiana",0.279450566506286
"Oklahoma","Louisiana",0.375750051727705
"Oregon","Louisiana",0.0838847385272145
"Pennsylvania","Louisiana",0.2538551916581
"Rhode Island","Louisiana",0.22325043377675
"South Carolina","Louisiana",0.443121149897331
"South Dakota","Louisiana",0.135827718960539
"Tennessee","Louisiana",0.361717481508209
"Texas","Louisiana",0.321336613835326
"Utah","Louisiana",0.08640822045773
"Vermont","Louisiana",0.188123103597746
"Virginia","Louisiana",0.329952830188679
"Washington","Louisiana",0.0827348260808337
"West Virginia","Louisiana",0.257085828343313
"Wisconsin","Louisiana",0.212962186635365
"Wyoming","Louisiana",0.0600244091867303
"Alabama","Maine",0.210091605346148
"Alaska","Maine",0.147291013301611
"Arizona","Maine",0.0866742759309459
"Arkansas","Maine",0.220517113095238
"California","Maine",0.0952845804507449
"Colorado","Maine",0.183343475615057
"Connecticut","Maine",0.441032342371774
"Delaware","Maine",0.294327990135635
"Florida","Maine",0.126710654936461
"Georgia","Maine",0.230128567963128
"Hawaii","Maine",0.0296851574212894
"Idaho","Maine",0.163854890285588
"Illinois","Maine",0.315864400747397
"Indiana","Maine",0.320324078648355
"Iowa","Maine",0.27582904345744
"Kansas","Maine",0.20996280852023
"Kentucky","Maine",0.28441194149469
"Louisiana","Maine",0.173175650898423
"Maryland","Maine",0.335189873417721
"Massachusetts","Maine",0.44735673034207
"Michigan","Maine",0.443679720822024
"Minnesota","Maine",0.414381789963787
"Mississippi","Maine",0.185059742214696
"Missouri","Maine",0.264381062133871
"Montana","Maine",0.174937114109307
"Nebraska","Maine",0.226855042499426
"Nevada","Maine",0.0835051546391753
"New Hampshire","Maine",0.548705631171604
"New Jersey","Maine",0.371381306865178
"New Mexico","Maine",0.111328957463132
"New York","Maine",0.394772018416753
"North Carolina","Maine",0.27756059421423
"North Dakota","Maine",0.155763688760807
"Ohio","Maine",0.353094298429759
"Oklahoma","Maine",0.184258750229064
"Oregon","Maine",0.16969696969697
"Pennsylvania","Maine",0.384793964016251
"Rhode Island","Maine",0.38991825613079
"South Carolina","Maine",0.221042298768517
"South Dakota","Maine",0.190651260504202
"Tennessee","Maine",0.284169210641082
"Texas","Maine",0.125142376070916
"Utah","Maine",0.132039420756235
"Vermont","Maine",0.517586795674445
"Virginia","Maine",0.308032890575585
"Washington","Maine",0.19430072434928
"West Virginia","Maine",0.382535912227124
"Wisconsin","Maine",0.426229508196721
"Wyoming","Maine",0.123058103975535
"Alabama","Maryland",0.410888583616514
"Alaska","Maryland",0.0721830985915493
"Arizona","Maryland",0.0969736222326896
"Arkansas","Maryland",0.384596044250754
"California","Maryland",0.101746708416645
"Colorado","Maryland",0.160220994475138
"Connecticut","Maryland",0.476998223801066
"Delaware","Maryland",0.403535353535354
"Florida","Maryland",0.246077480458721
"Georgia","Maryland",0.424929178470255
"Hawaii","Maryland",0.0382720727548314
"Idaho","Maryland",0.11508031647087
"Illinois","Maryland",0.473228027541515
"Indiana","Maryland",0.43784850304538
"Iowa","Maryland",0.30452942268424
"Kansas","Maryland",0.287015115643781
"Kentucky","Maryland",0.454357962697274
"Louisiana","Maryland",0.32322902197892
"Maine","Maryland",0.335189873417721
"Massachusetts","Maryland",0.485662541503169
"Michigan","Maryland",0.427200374531835
"Minnesota","Maryland",0.341823899371069
"Mississippi","Maryland",0.329620084795079
"Missouri","Maryland",0.434609388532825
"Montana","Maryland",0.110894467462832
"Nebraska","Maryland",0.259527643585615
"Nevada","Maryland",0.0712470153277363
"New Hampshire","Maryland",0.357091172214182
"New Jersey","Maryland",0.553463919274146
"New Mexico","Maryland",0.108226567768038
"New York","Maryland",0.492095526404305
"North Carolina","Maryland",0.513597733711048
"North Dakota","Maryland",0.107995342518921
"Ohio","Maryland",0.522590714007023
"Oklahoma","Maryland",0.32159339324751
"Oregon","Maryland",0.136782467936745
"Pennsylvania","Maryland",0.554524361948956
"Rhode Island","Maryland",0.339505564857678
"South Carolina","Maryland",0.40261126621777
"South Dakota","Maryland",0.152871543512439
"Tennessee","Maryland",0.48642441145107
"Texas","Maryland",0.253082569687665
"Utah","Maryland",0.109051006508249
"Vermont","Maryland",0.393934344275954
"Virginia","Maryland",0.607707191228636
"Washington","Maryland",0.146327789198281
"West Virginia","Maryland",0.453657174762702
"Wisconsin","Maryland",0.397682780663204
"Wyoming","Maryland",0.0763241208180029
"Alabama","Massachusetts",0.29576551455807
"Alaska","Massachusetts",0.10092789777913
"Arizona","Massachusetts",0.090250028542071
"Arkansas","Massachusetts",0.27669647553919
"California","Massachusetts",0.107164179104478
"Colorado","Massachusetts",0.174517841542907
"Connecticut","Massachusetts",0.531482310792656
"Delaware","Massachusetts",0.315172603241461
"Florida","Massachusetts",0.183950748328203
"Georgia","Massachusetts",0.308304189810053
"Hawaii","Massachusetts",0.0326530612244898
"Idaho","Massachusetts",0.126200702850449
"Illinois","Massachusetts",0.41079936474325
"Indiana","Massachusetts",0.366188248354611
"Iowa","Massachusetts",0.278095573352108
"Kansas","Massachusetts",0.22871087176035
"Kentucky","Massachusetts",0.340967534554806
"Louisiana","Massachusetts",0.227567408280536
"Maine","Massachusetts",0.44735673034207
"Maryland","Massachusetts",0.485662541503169
"Michigan","Massachusetts",0.472333411820108
"Minnesota","Massachusetts",0.395844941494866
"Mississippi","Massachusetts",0.228324130726757
"Missouri","Massachusetts",0.335633626097867
"Montana","Massachusetts",0.129282120897549
"Nebraska","Massachusetts",0.234365719134493
"Nevada","Massachusetts",0.0717960187877432
"New Hampshire","Massachusetts",0.436849925705795
"New Jersey","Massachusetts",0.494313210848644
"New Mexico","Massachusetts",0.105783069475337
"New York","Massachusetts",0.545305676855895
"North Carolina","Massachusetts",0.397938936183832
"North Dakota","Massachusetts",0.112598277798577
"Ohio","Massachusetts",0.467068066671562
"Oklahoma","Massachusetts",0.239005312868949
"Oregon","Massachusetts",0.151367968029511
"Pennsylvania","Massachusetts",0.508028447833419
"Rhode Island","Massachusetts",0.363971301144076
"South Carolina","Massachusetts",0.285641025641026
"South Dakota","Massachusetts",0.15266019071384
"Tennessee","Massachusetts",0.360436182669789
"Texas","Massachusetts",0.195198705268837
"Utah","Massachusetts",0.112967324109508
"Vermont","Massachusetts",0.491199167606
"Virginia","Massachusetts",0.442708701491482
"Washington","Massachusetts",0.173142679515076
"West Virginia","Massachusetts",0.388538879779063
"Wisconsin","Massachusetts",0.441181190820093
"Wyoming","Massachusetts",0.0865256495669554
"Alabama","Michigan",0.275041163556531
"Alaska","Michigan",0.128776109097186
"Arizona","Michigan",0.102310231023102
"Arkansas","Michigan",0.30237220180421
"California","Michigan",0.114681069147678
"Colorado","Michigan",0.213568787261339
"Connecticut","Michigan",0.454966641957005
"Delaware","Michigan",0.303246557442959
"Florida","Michigan",0.161141651396524
"Georgia","Michigan",0.290374370575786
"Hawaii","Michigan",0.0317498788172564
"Idaho","Michigan",0.165354330708661
"Illinois","Michigan",0.480864939076712
"Indiana","Michigan",0.455414598271741
"Iowa","Michigan",0.35124562487132
"Kansas","Michigan",0.277202824257665
"Kentucky","Michigan",0.373271061613077
"Louisiana","Michigan",0.218745010378413
"Maine","Michigan",0.443679720822024
"Maryland","Michigan",0.427200374531835
"Massachusetts","Michigan",0.472333411820108
"Minnesota","Michigan",0.512275112443778
"Mississippi","Michigan",0.231303637106661
"Missouri","Michigan",0.37972114366396
"Montana","Michigan",0.177258451875115
"Nebraska","Michigan",0.282801677885084
"Nevada","Michigan",0.0891163883527733
"New Hampshire","Michigan",0.428064123376623
"New Jersey","Michigan",0.427598095550813
"New Mexico","Michigan",0.125744155655583
"New York","Michigan",0.503537568982595
"North Carolina","Michigan",0.348038245961095
"North Dakota","Michigan",0.148204903677758
"Ohio","Michigan",0.508972797401543
"Oklahoma","Michigan",0.255628058727569
"Oregon","Michigan",0.179152207933592
"Pennsylvania","Michigan",0.501488095238095
"Rhode Island","Michigan",0.325279782449535
"South Carolina","Michigan",0.260594708499181
"South Dakota","Michigan",0.202647763994579
"Tennessee","Michigan",0.372724369211115
"Texas","Michigan",0.183137623297323
"Utah","Michigan",0.144214738246082
"Vermont","Michigan",0.498435277382646
"Virginia","Michigan",0.39750091877986
"Washington","Michigan",0.201636751255072
"West Virginia","Michigan",0.418831482375664
"Wisconsin","Michigan",0.577128166063607
"Wyoming","Michigan",0.120515533326921
"Alabama","Minnesota",0.227169918009613
"Alaska","Minnesota",0.13531890442444
"Arizona","Minnesota",0.106864588930682
"Arkansas","Minnesota",0.26912206323971
"California","Minnesota",0.106828689497156
"Colorado","Minnesota",0.239199332777314
"Connecticut","Minnesota",0.37450161382191
"Delaware","Minnesota",0.259302949061662
"Florida","Minnesota",0.130779392338177
"Georgia","Minnesota",0.232237777944149
"Hawaii","Minnesota",0.0285001781261133
"Idaho","Minnesota",0.179746076177147
"Illinois","Minnesota",0.4323358642251
"Indiana","Minnesota",0.376389674015451
"Iowa","Minnesota",0.387943097014925
"Kansas","Minnesota",0.294371826725721
"Kentucky","Minnesota",0.320597070972587
"Louisiana","Minnesota",0.192206469139995
"Maine","Minnesota",0.414381789963787
"Maryland","Minnesota",0.341823899371069
"Massachusetts","Minnesota",0.395844941494866
"Michigan","Minnesota",0.512275112443778
"Mississippi","Minnesota",0.197715670156615
"Missouri","Minnesota",0.345909600298842
"Montana","Minnesota",0.208390141583639
"Nebraska","Minnesota",0.320527015057573
"Nevada","Minnesota",0.0999251497005988
"New Hampshire","Minnesota",0.395591269410359
"New Jersey","Minnesota",0.340741355004561
"New Mexico","Minnesota",0.143371757925072
"New York","Minnesota",0.398310409830343
"North Carolina","Minnesota",0.278350515463918
"North Dakota","Minnesota",0.196822936846184
"Ohio","Minnesota",0.412415588642096
"Oklahoma","Minnesota",0.246459671035271
"Oregon","Minnesota",0.173209993444533
"Pennsylvania","Minnesota",0.39466936047867
"Rhode Island","Minnesota",0.292099322799097
"South Carolina","Minnesota",0.212359915543284
"South Dakota","Minnesota",0.263041880969875
"Tennessee","Minnesota",0.308398197460057
"Texas","Minnesota",0.162946428571429
"Utah","Minnesota",0.155331731657734
"Vermont","Minnesota",0.468816120906801
"Virginia","Minnesota",0.316899844548079
"Washington","Minnesota",0.195996172812247
"West Virginia","Minnesota",0.352716681731445
"Wisconsin","Minnesota",0.573010664479081
"Wyoming","Minnesota",0.150502041266689
"Alabama","Mississippi",0.499125632765762
"Alaska","Mississippi",0.0395333140487899
"Arizona","Mississippi",0.0953498293515358
"Arkansas","Mississippi",0.449994546842622
"California","Mississippi",0.0723189961198712
"Colorado","Mississippi",0.1136785973984
"Connecticut","Mississippi",0.255267347129881
"Delaware","Mississippi",0.327485380116959
"Florida","Mississippi",0.336348625170508
"Georgia","Mississippi",0.455121535987894
"Hawaii","Mississippi",0.0576592951630819
"Idaho","Mississippi",0.0793922318373918
"Illinois","Mississippi",0.31873071837814
"Indiana","Mississippi",0.302068302068302
"Iowa","Mississippi",0.239583333333333
"Kansas","Mississippi",0.28875236294896
"Kentucky","Mississippi",0.378128977513789
"Louisiana","Mississippi",0.52882235058352
"Maine","Mississippi",0.185059742214696
"Maryland","Mississippi",0.329620084795079
"Massachusetts","Mississippi",0.228324130726757
"Michigan","Mississippi",0.231303637106661
"Minnesota","Mississippi",0.197715670156615
"Missouri","Mississippi",0.36408263448558
"Montana","Mississippi",0.0766694146743611
"Nebraska","Mississippi",0.218206308227635
"Nevada","Mississippi",0.0687343671835918
"New Hampshire","Mississippi",0.205403745778324
"New Jersey","Mississippi",0.311495351464072
"New Mexico","Mississippi",0.102035708326381
"New York","Mississippi",0.232379713914174
"North Carolina","Mississippi",0.375634902585096
"North Dakota","Mississippi",0.101802044109736
"Ohio","Mississippi",0.286210709208656
"Oklahoma","Mississippi",0.350763201320132
"Oregon","Mississippi",0.0854935374395263
"Pennsylvania","Mississippi",0.263023952095808
"Rhode Island","Mississippi",0.239426523297491
"South Carolina","Mississippi",0.4719005630511
"South Dakota","Mississippi",0.138071191033379
"Tennessee","Mississippi",0.392967361825493
"Texas","Mississippi",0.277170274492301
"Utah","Mississippi",0.082906954709115
"Vermont","Mississippi",0.195679121657517
"Virginia","Mississippi",0.341573033707865
"Washington","Mississippi",0.0842323355004644
"West Virginia","Mississippi",0.287390943082676
"Wisconsin","Mississippi",0.221090473337328
"Wyoming","Mississippi",0.0612731192556451
"Alabama","Missouri",0.394260193532379
"Alaska","Missouri",0.0595538131242416
"Arizona","Missouri",0.111845768374165
"Arkansas","Missouri",0.521619841966637
"California","Missouri",0.0870081480571592
"Colorado","Missouri",0.181301950456753
"Connecticut","Missouri",0.370098039215686
"Delaware","Missouri",0.371278672523182
"Florida","Missouri",0.218109086291193
"Georgia","Missouri",0.380548585272995
"Hawaii","Missouri",0.0395331325301205
"Idaho","Missouri",0.123073864201213
"Illinois","Missouri",0.525788387857353
"Indiana","Missouri",0.479131711409396
"Iowa","Missouri",0.398650306748466
"Kansas","Missouri",0.443047523258738
"Kentucky","Missouri",0.513558754603281
"Louisiana","Missouri",0.351737220447284
"Maine","Missouri",0.264381062133871
"Maryland","Missouri",0.434609388532825
"Massachusetts","Missouri",0.335633626097867
"Michigan","Missouri",0.37972114366396
"Minnesota","Missouri",0.345909600298842
"Mississippi","Missouri",0.36408263448558
"Montana","Missouri",0.126354528726232
"Nebraska","Missouri",0.353436018957346
"Nevada","Missouri",0.0865198918501352
"New Hampshire","Missouri",0.289473684210526
"New Jersey","Missouri",0.400948036848225
"New Mexico","Missouri",0.138101924506484
"New York","Missouri",0.34592582379705
"North Carolina","Missouri",0.376581347455134
"North Dakota","Missouri",0.149396642182581
"Ohio","Missouri",0.458762440501947
"Oklahoma","Missouri",0.448849782677833
"Oregon","Missouri",0.122841105354059
"Pennsylvania","Missouri",0.403040295986488
"Rhode Island","Missouri",0.300071275837491
"South Carolina","Missouri",0.36329269445232
"South Dakota","Missouri",0.211559836976658
"Tennessee","Missouri",0.481463741737714
"Texas","Missouri",0.261397849462366
"Utah","Missouri",0.123291518442239
"Vermont","Missouri",0.314712751050911
"Virginia","Missouri",0.425649484536082
"Washington","Missouri",0.126806927150422
"West Virginia","Missouri",0.406029714781477
"Wisconsin","Missouri",0.391875410451262
"Wyoming","Missouri",0.098041385415514
"Alabama","Montana",0.0745441957073621
"Alaska","Montana",0.171072664359862
"Arizona","Montana",0.132802354774478
"Arkansas","Montana",0.101244230383303
"California","Montana",0.123575227963526
"Colorado","Montana",0.319521178637201
"Connecticut","Montana",0.133667416649622
"Delaware","Montana",0.118269488347174
"Florida","Montana",0.0503448720428028
"Georgia","Montana",0.0801984291029351
"Hawaii","Montana",0.0264350453172205
"Idaho","Montana",0.429275756545393
"Illinois","Montana",0.138828828828829
"Indiana","Montana",0.133057183269347
"Iowa","Montana",0.173493311267411
"Kansas","Montana",0.157100511991377
"Kentucky","Montana",0.113394533694972
"Louisiana","Montana",0.0747880500605571
"Maine","Montana",0.174937114109307
"Maryland","Montana",0.110894467462832
"Massachusetts","Montana",0.129282120897549
"Michigan","Montana",0.177258451875115
"Minnesota","Montana",0.208390141583639
"Mississippi","Montana",0.0766694146743611
"Missouri","Montana",0.126354528726232
"Nebraska","Montana",0.220045753503003
"Nevada","Montana",0.223767013025026
"New Hampshire","Montana",0.168375540457072
"New Jersey","Montana",0.116803636999475
"New Mexico","Montana",0.201478539115083
"New York","Montana",0.126506840037925
"North Carolina","Montana",0.0896447259708069
"North Dakota","Montana",0.253307725138711
"Ohio","Montana",0.126472011614777
"Oklahoma","Montana",0.126358695652174
"Oregon","Montana",0.257343487291069
"Pennsylvania","Montana",0.125599381283836
"Rhode Island","Montana",0.142087351106069
"South Carolina","Montana",0.0776345291479821
"South Dakota","Montana",0.283858998144712
"Tennessee","Montana",0.105591700369263
"Texas","Montana",0.0749294597136587
"Utah","Montana",0.303706884213539
"Vermont","Montana",0.167432150313152
"Virginia","Montana",0.102128311131527
"Washington","Montana",0.271612265084075
"West Virginia","Montana",0.134188900146347
"Wisconsin","Montana",0.181485510829789
"Wyoming","Montana",0.422532362459547
"Alabama","Nebraska",0.207105064247921
"Alaska","Nebraska",0.0680640886640164
"Arizona","Nebraska",0.137820512820513
"Arkansas","Nebraska",0.284424379232506
"California","Nebraska",0.0858754512635379
"Colorado","Nebraska",0.275276673471581
"Connecticut","Nebraska",0.271017699115044
"Delaware","Nebraska",0.291531425199174
"Florida","Nebraska",0.130908844643099
"Georgia","Nebraska",0.209156193895871
"Hawaii","Nebraska",0.0365750272496064
"Idaho","Nebraska",0.190006752194463
"Illinois","Nebraska",0.335448868870918
"Indiana","Nebraska",0.313885119855269
"Iowa","Nebraska",0.421917371191578
"Kansas","Nebraska",0.452357881136951
"Kentucky","Nebraska",0.295672514619883
"Louisiana","Nebraska",0.22076200993926
"Maine","Nebraska",0.226855042499426
"Maryland","Nebraska",0.259527643585615
"Massachusetts","Nebraska",0.234365719134493
"Michigan","Nebraska",0.282801677885084
"Minnesota","Nebraska",0.320527015057573
"Mississippi","Nebraska",0.218206308227635
"Missouri","Nebraska",0.353436018957346
"Montana","Nebraska",0.220045753503003
"Nevada","Nebraska",0.141090719770923
"New Hampshire","Nebraska",0.24469964664311
"New Jersey","Nebraska",0.2537100456621
"New Mexico","Nebraska",0.203281483059876
"New York","Nebraska",0.221521256004015
"North Carolina","Nebraska",0.203812207965586
"North Dakota","Nebraska",0.281224489795918
"Ohio","Nebraska",0.274929027679205
"Oklahoma","Nebraska",0.351135814403093
"Oregon","Nebraska",0.13822125813449
"Pennsylvania","Nebraska",0.248977206312098
"Rhode Island","Nebraska",0.264046622833234
"South Carolina","Nebraska",0.211076174054164
"South Dakota","Nebraska",0.374812312312312
"Tennessee","Nebraska",0.258971871968962
"Texas","Nebraska",0.176764276898912
"Utah","Nebraska",0.193726474278545
"Vermont","Nebraska",0.254220779220779
"Virginia","Nebraska",0.239407134483336
"Washington","Nebraska",0.14328821450125
"West Virginia","Nebraska",0.273235329850565
"Wisconsin","Nebraska",0.319128484460109
"Wyoming","Nebraska",0.198710717163578
"Alabama","Nevada",0.0611177525403467
"Alaska","Nevada",0.0762470602797376
"Arizona","Nevada",0.232099907493062
"Arkansas","Nevada",0.0800732318365774
"California","Nevada",0.18014324524574
"Colorado","Nevada",0.229039714225678
"Connecticut","Nevada",0.0769743101807802
"Delaware","Nevada",0.0854938661945112
"Florida","Nevada",0.0509983466870151
"Georgia","Nevada",0.0652835629605896
"Hawaii","Nevada",0.0392764217569074
"Idaho","Nevada",0.284525048312769
"Illinois","Nevada",0.0861312637084528
"Indiana","Nevada",0.0820338342311691
"Iowa","Nevada",0.102939321306926
"Kansas","Nevada",0.115297092288243
"Kentucky","Nevada",0.0761716822890972
"Louisiana","Nevada",0.0728509463722398
"Maine","Nevada",0.0835051546391753
"Maryland","Nevada",0.0712470153277363
"Massachusetts","Nevada",0.0717960187877432
"Michigan","Nevada",0.0891163883527733
"Minnesota","Nevada",0.0999251497005988
"Mississippi","Nevada",0.0687343671835918
"Missouri","Nevada",0.0865198918501352
"Montana","Nevada",0.223767013025026
"Nebraska","Nevada",0.141090719770923
"New Hampshire","Nevada",0.083268134570247
"New Jersey","Nevada",0.0761975676346488
"New Mexico","Nevada",0.242654452016534
"New York","Nevada",0.0692868462757528
"North Carolina","Nevada",0.0625206748263315
"North Dakota","Nevada",0.140003733432892
"Ohio","Nevada",0.0760836617156714
"Oklahoma","Nevada",0.107300884955752
"Oregon","Nevada",0.202805648457822
"Pennsylvania","Nevada",0.0719826023921711
"Rhode Island","Nevada",0.0899526564965807
"South Carolina","Nevada",0.0682581465008623
"South Dakota","Nevada",0.16742819843342
"Tennessee","Nevada",0.0733199262611027
"Texas","Nevada",0.087383714853141
"Utah","Nevada",0.374779281930547
"Vermont","Nevada",0.0787981859410431
"Virginia","Nevada",0.069835466179159
"Washington","Nevada",0.166458741757263
"West Virginia","Nevada",0.0760960334029228
"Wisconsin","Nevada",0.090420769919427
"Wyoming","Nevada",0.24031404676566
"Alabama","New Hampshire",0.221299696631008
"Alaska","New Hampshire",0.134005096131573
"Arizona","New Hampshire",0.0836716283265674
"Arkansas","New Hampshire",0.242301867743564
"California","New Hampshire",0.0828097239675868
"Colorado","New Hampshire",0.173976876491099
"Connecticut","New Hampshire",0.474815870753148
"Delaware","New Hampshire",0.335402869757174
"Florida","New Hampshire",0.131048645873444
"Georgia","New Hampshire",0.249891464791178
"Hawaii","New Hampshire",0.0309816284378737
"Idaho","New Hampshire",0.159442724458204
"Illinois","New Hampshire",0.330951700485853
"Indiana","New Hampshire",0.339991454817347
"Iowa","New Hampshire",0.304388174466393
"Kansas","New Hampshire",0.230063251891356
"Kentucky","New Hampshire",0.320026393929396
"Louisiana","New Hampshire",0.188864628820961
"Maine","New Hampshire",0.548705631171604
"Maryland","New Hampshire",0.357091172214182
"Massachusetts","New Hampshire",0.436849925705795
"Michigan","New Hampshire",0.428064123376623
"Minnesota","New Hampshire",0.395591269410359
"Mississippi","New Hampshire",0.205403745778324
"Missouri","New Hampshire",0.289473684210526
"Montana","New Hampshire",0.168375540457072
"Nebraska","New Hampshire",0.24469964664311
"Nevada","New Hampshire",0.083268134570247
"New Jersey","New Hampshire",0.37976912541577
"New Mexico","New Hampshire",0.110010901162791
"New York","New Hampshire",0.373919694072658
"North Carolina","New Hampshire",0.28702175543886
"North Dakota","New Hampshire",0.164027149321267
"Ohio","New Hampshire",0.358075113202522
"Oklahoma","New Hampshire",0.206958428870501
"Oregon","New Hampshire",0.151348692301386
"Pennsylvania","New Hampshire",0.383141762452107
"Rhode Island","New Hampshire",0.433766233766234
"South Carolina","New Hampshire",0.243716163959783
"South Dakota","New Hampshire",0.200698588269539
"Tennessee","New Hampshire",0.306492530301607
